,Intensidy Mean,Intensidy Max,Intensidy Min,Intensity STD,F0 Mean,F0 Max,F0 Min,F0 STD,Spect Mean,Spect Max,Spect Min,Spect Std,Tempo
323,69.91973637933948,86.92050124878895,48.057822972896304,10.24187507972875,135.78336949425818,589.0965359009101,101.92590442428698,75.95913672345905,-70.62985229492188,3.814697265625e-06,-80.0,16.187353134155273,6.644518272425771
324,68.56717825197036,87.2294077304978,47.984963930732214,11.446716914256347,120.12020497393968,148.19477167788736,103.12290730844211,8.558860293580109,-71.2485580444336,3.814697265625e-06,-80.0,15.31059741973877,5.561861520999186
325,67.83298398308978,86.64197828029565,47.98804322608654,10.581200173286872,125.47270898741316,529.5815415125728,107.20705075535929,41.03659646176302,-71.09320068359375,0.0,-80.0,15.449235916137695,6.502242152466315
326,69.53474047984975,84.80286514736187,48.71213760138181,10.096719156751648,146.64014832257092,539.0405261318888,102.50299565450801,80.46914288358978,-71.1315689086914,0.0,-80.0,15.717915534973145,6.779661016949571
327,61.82469031561059,83.51132920673358,43.64839508132167,10.958261417689485,124.80618794128422,132.99404591144378,114.78299598512304,3.7385139079801317,-71.1158676147461,0.0,-80.0,15.238415718078613,6.99300699300557
328,68.74527750748479,85.690174303184,44.55519219900409,10.955835639028372,128.93259110852642,526.0811623449796,110.73743480772777,57.03810067029573,-70.03618621826172,0.0,-80.0,16.721988677978516,6.976744186046005
329,62.4993741477897,83.84003965341174,41.944698496326524,9.847099487194939,134.2619113852804,500.0162180388105,107.94264324958026,69.86531232165186,-71.11068725585938,3.814697265625e-06,-80.0,15.287483215332031,4.460966542751593
330,64.29222511014815,83.66292344488711,47.93109862993674,10.201718277024703,118.86191072036179,130.77836294069382,108.8607198331299,5.613123712858681,-70.52167510986328,0.0,-80.0,16.127479553222656,7.812499999999704
331,67.88631867744353,86.48619046299982,48.38013513236467,10.785810036371974,126.420496501922,412.192801794005,100.51858052883955,38.92932839778846,-70.98819732666016,3.814697265625e-06,-80.0,15.796034812927246,5.718954248366115
332,64.69036584057133,83.66367271402,47.95903629631563,10.472443846971412,124.02799391316671,143.71614167806695,104.65314997403028,10.023692762858305,-70.59246063232422,0.0,-80.0,16.043598175048828,6.808510638296818
333,66.31498029890659,84.47835674452674,48.041788976673,9.763762620847192,119.5985901622021,141.32342119585093,106.60531797266368,7.086263739608807,-70.40447235107422,0.0,-80.0,16.12762451171875,6.590257879656573
334,69.1500582321413,87.12708318866162,48.39056111814726,11.282106850947935,132.87750297638615,597.2534437494778,97.0965150138986,69.17306769181756,-71.70564270019531,3.814697265625e-06,-80.0,15.067620277404785,6.730769230769466
335,65.88696770381186,84.81690877041878,47.87529144572777,9.839965845365727,134.05160490596134,495.4065146672572,109.51965234819662,68.73558598850455,-70.57486724853516,3.814697265625e-06,-80.0,15.957915306091309,4.979253112033495
336,69.06439941686068,86.00927953741773,48.67173812435809,10.328783327193367,122.39331794694651,522.0862222701229,105.58509046681881,41.16848778934359,-71.25191497802734,0.0,-80.0,15.427103996276855,6.8100358422939955
337,69.0122602415809,86.59438603591177,48.98987907073084,10.15635589781421,128.02356892636877,530.6614243595172,106.8103639560586,53.37746130337976,-70.52079772949219,-3.814697265625e-06,-80.0,16.192737579345703,7.15214564369348
338,69.8106107476595,86.97483393526053,50.466263042064796,10.51190156421545,126.94812315302664,520.0005709548194,100.83263152065547,53.4843559615051,-71.02822875976562,3.814697265625e-06,-80.0,15.913448333740234,6.312292358803529
339,68.98846267605181,84.9864791401412,47.26675502615589,9.739463298307493,115.1863974524346,130.14542726967582,99.62436471975764,5.364777737003263,-70.23020935058594,0.0,-80.0,16.787841796875,7.941176470589085
